text,emotion
میخوام تو این راه همراهی و کمک کنم بهتون..لطفا راهنماییم کنید..هر کمکی من خیییلی متاثر میشم وقتی این پیجهای هتاک رو میبینم .لطفا راهنماییم کنید .,sadness
واقعاً خیلی دوس دارم دلیل سفر بستگان به ایران در این اوضاع بلبشو رو بدونم! از چی اینجا ممکنه لذت ببرن؟! :|,surprise
5 سیاستمداران در کنار هوا کردن تبریک های کیلویی بعد از پیروزی در فوتبال، به این هم فکر کنند که مردم به دلخوشی های دیگر هم نیاز دارند. چیزهایی که وقتی تیم شکست خورد احساس نکنند دنیا به آخر رسیده. اگر #گالیله زنده بود شاید می گفت: بدا به حال ملتی که تنها دلخوشی اش فوتبال است!,sadness
همهی وجودم تبدیل به خشم شده. و نمیدونم چطور باید تخلیهش کنم.,anger
رهبری از اول هم مخالف مذاکره از طریق وزارت امور خارجه بودند،و نظرشان مانند دوره های قبل و دبیر شورای عالی امنیت ملی بود که با مخالفت و فشارهای مسولین بی تدبیر وبی کفایت ،در نهایت به ناچار پذیرفتند ولی از ابتدا خوشبین نبودند و درنهایت ظریف همان کلاهی که سر ابوموسی رفته بود،سرش رفت,sadness
آنجا که منجلاب گُه است دم از اصلاح زدن خیانت است. اگر به یک تکه آن انتقاد بشود قسمتهای دیگرش تبرئه خواهد شد. تبرئه شدنی نیست باید همهاش را دربست محکوم کرد و با یک تیپا توی خلا پرت کرد هدایت، از نامهها به شهیدنورایی,anger
لعنت بر آنانی که جوانان پاک و مظلوم رو برای باز کردن جای خودشون مینداخت روی مین تا الان خون مردم رو بکنن توی شیشه تا پرواز راهی نیست ، آزادی... …,hate
حالا شجریان که میره خونه پسرش ناهار زرشک پلو دعوت باشه میتونه بگه ادم نمیدونه مرغ سحر بخونه یا مرغ سحر بخوره و همه باجناقاش خنده کنن.,happiness
اما اصلا خودش ناراحت نکن. اش روبرگردون تو به ظرف، یه تخم مرغ بزن، مثل کوکو درستش کن. خیلی هم عالی و خوشمزه شد.,happiness
یک ثروتمند مثل یک فقیر است; هر دو دلشان میخواهد وقتی وارد خانه شدند، خانه به آنها آرامش و امنیت و احساس راحتی وآسودگی بدهد؛این را همه مردها میخواهند. همه زنها هم میخواهند وقتی شوهرشان وارد خانه شد خانه را پر از شیرینی و شادی کند خانه برایشان محیط راحتی و شادی شود امام خامنه ای,happiness
تصور تحمل گرمایی چندبرابر تهران بدون برق وحشتناک..خوزستانی ها این تصور رو زندگی می کنن! #دلواپس_خوزستانیم,fear
خیلی نامردیه که «الگوی تهیه مقاله»شون رو یه فایل ورد گذاشتن! و همهی توضیحاتم با توجه به ورد داده شده!! لعنتیا! لااقل تبدیل به pdf میکردید قیافهش نریزه بهم تا من بتونم مشابهش رو با تک درست کنم :| #مملکته پ.ن: اینقدر بدم میاد این مایکروسافتیا فکر میکنن فقط خودشون وجود دارن!,hate
معمولا وقتی ناراحتی عمیقی داشته باشم نمی تونم رو تختم بخوابم.یهو به خودم میام میبینم یه ماهه رو زمین کنار تختم میخوابم.سریال یا فیلم های تکراری میبینم.به آدمای بیرون لبخند میزنم. بحث نمیکنم. البته اگه تو جمع خوبی قرار بگیرم خیلی پر حرف میشم..جبران روزها و هفته ها عجیبه,sadness
تو این اوضاع فقط برد تیم ملی میتونه دل ها رو شاد و یکم حواس ها رو پرت کنه ایشالا که میبریم,happiness
مداح هیئت وسط نوحه یهو گفت «زنها بیحیا شدن، تقصیر اونا نیست، تقصیر مردای بیغیرتشونه، البته شیطون زیر دست زنها کم آورده» باخواهرم پاشدیم اومدیم خونه و هی به خودم فحش میدم چرا جایی رفتم که چنین کثافتی با اعصابم بازی کنه.,anger
جالبه بدونید بیست نفر وابسته به مافیای تویتتری جناب دهان مستراح آنفالوم کردن:)) در همین حد ضعیف،در همین حد ترسو؛دستتون درد نکنه اعضا،چه خوب که زحمت من روکم کردین،نبودتون بهتره ؛),fear
از تموم شدن زمستون خوشحالیاید، ولی من استرس میگیرم؛ هم چون تولدم نزدیک میشه و نمیخوام بزرگتر شم (پیترپن، اگه اینو میخونی من هنوز کوچکم و میشه قاچاقی بین بچهها باشم، شبیه ۱۶سالههام، بیا منو ببر.) هم چون از خورشید و آفتاب بیزارم، بیزارم، بیزارم.,hate
از کدام خبرنهار ها بیشتر متفرید ؟ پژمان راهبر ، علی عالی ، طلوعی خودم راهبر البته مهدی رستم پورم جای خودشو داره  …,hate
عجب شاگردایی داشته,surprise
یوقتایی انقد میره رو مخم که در حقش کارایی میکنم و حرفایی میزنم که از خودم بدم میاد,hate
#جواد_خیابانی مثل مهاجمی هست که هیچ وقت بهش توپ نمی رسه و همیشه انتقاد میشنوه..مثل فن نیستلروی، مثل ایمون زاید ولی یه جایی گلش رو می زنه که سالها به خاطر می مونه مثل گزارش بازی ایران-استرالیا مثل حرفاش درباره #كيروش,happiness
در سکوت رسانهها و فعالان فضای مجازی، «حمید رحمتی» معلم اهل شهرضا در اعتراض به بازداشت اخیر فعالین صنفی معلمان، در محوطه اداره آموزش و پرورش شهرش، دست به اعتصاب غذای خشک زده و امروز هم سومین روز اعتصاب غذاشه! تن شریفش رو به خطر انداخته برای آزادی همکارانش. کاش ماهم سکوت نکنیم...,sadness
عجب دیدنی این چسلام که با یه تار مو میلزره,surprise
این ترس از ادرات دولتی و بانک و اینا آخر گریبانمو گرفت سازمان صنعت و معدن دیگه چیه اخه:/,fear
من قبل اینکه فیلم #RedSparrow بیاد ، خیلی مشتاق بودم ببینمش . تریلرش هم واقعا جالب بود .همون اوایل که اومد دیدمش به لعنت خدا هم نمیرزید.,hate
آهاي شمايي كه ميگي آتنا برا بد حجابيش بهش تجاوز شد،ميرزاخواني برا بي حجابيش سرطان گرفت، ما بگيم آخوند امروز واسه مف خوريش چاقو خورد خوبه؟,anger
ولی از بدی های اطرافتون زیاد ناراحت نباشین، اینا نباشن خوب بودنتون به چشم نمیاد,sadness
تو با خودت چند چندی معلوم هست اونقدر حق و باطلو با هم قاطی کردی که تفکراتت وحشتناک شده,anger
